275,legit,0%,0
276,legit,0%,0
277,legit,0%,0
278,legit,0%,0
279,legit,0%,0
280,legit,0%,0
281,legit,0%,0
282,legit,0%,0
283,legit,0%,0
284,legit,0%,0
285,legit,0%,0
286,legit,0%,0
287,legit,0%,0
288,legit,0%,0
289,legit,0%,0
290,legit,0%,0
291,legit,0%,0
292,legit,0%,0
293,legit,0%,0
294,legit,0%,0
295,legit,0%,0
296,legit,0%,0
297,legit,0%,0
298,legit,0%,0
299,legit,0%,0
2959,phishing,85%,0.0
3009,legit,0%,0.0
3007,legit,0%,0.0
3767,legit,0%,0.0
3006,legit,0%,0.0
3294,legit,0%,0.0
3293,legit,0%,0.0
3292,legit,0%,0.0
3327,legit,0%,0.0
3291,legit,0%,0.0
3325,legit,0%,0.0
3173,legit,0%,0.0
3186,legit,0%,0.0
3618,legit,0%,0.0
4087,legit,0%,0.0
3322,legit,0%,0.0
3185,legit,0%,0.0
3321,legit,0%,0.0
3181,legit,0%,0.0
3010,legit,0%,0.0
3182,legit,0%,0.0
3183,legit,0%,0.0
3004,legit,0%,0.0
3319,legit,0%,0.0
3008,legit,0%,0.0
3851,legit,0%,0.0
3317,legit,0%,0.0
3180,legit,0%,0.0
3850,legit,0%,0.0
3316,legit,0%,0.0
3315,legit,0%,0.0
3770,legit,0%,0.0
3005,legit,0%,0.0
3318,legit,0%,0.0
3003,legit,0%,0.0
3620,phishing,85%,0.0
3619,legit,0%,0.0
3169,legit,0%,0.0
3311,legit,0%,0.0
3772,legit,0%,0.0
2958,phishing,95%,0.0
3763,legit,0%,0.0
3290,legit,0%,0.0
3761,legit,0%,0.0
3762,legit,0%,0.0
3765,legit,0%,0.0
3773,legit,0%,0.0
3303,legit,0%,0.0
3617,legit,0%,0.0
2494,legit,0%,0.0
2492,legit,0%,0.0
3802,legit,0%,0.0
2988,legit,0%,0.0
2472,legit,0%,0.0
3574,legit,0%,0.0
3801,legit,0%,0.0
3582,legit,0%,0.0
319,legit,0%,0.0
3573,legit,0%,0.0
2491,legit,0%,0.0
3735,legit,0%,0.0
2489,legit,0%,0.0
2490,legit,0%,0.0
2488,legit,0%,0.0
2483,legit,0%,0.0
2496,legit,0%,0.0
2972,legit,0%,0.0
2487,legit,0%,0.0
320,legit,0%,0.0
3804,legit,0%,0.0
2482,legit,0%,0.0
3581,legit,0%,0.0
3260,legit,0%,0.0
2945,legit,0%,0.0
3580,legit,0%,0.0
3262,legit,0%,0.0
3794,legit,0%,0.0
2481,legit,0%,0.0
2486,legit,0%,0.0
2484,legit,0%,0.0
3803,legit,0%,0.0
2485,legit,0%,0.0
3733,legit,0%,0.0
1222,legit,0%,0.0
3689,legit,0%,0.0
