,mail_id,label,prob,true_label,outcome
99,1102,0,0.05,0,True
100,1100,0,0.05,0,True
101,993,0,0.05,0,True
102,986,0,0.05,0,True
103,544,0,0.05,0,True
104,991,0,0.05,0,True
105,990,0,0.05,0,True
106,981,0,0.05,0,True
107,989,0,0.05,0,True
108,985,0,0.05,0,True
109,1578,0,0.05,0,True
110,987,0,0.05,0,True
111,983,0,0.05,0,True
112,988,0,0.05,0,True
113,1449,0,0.05,0,True
114,539,0,0.05,0,True
115,1777,0,0.05,0,True
116,1776,0,0.05,0,True
117,984,0,0.05,0,True
118,840,0,0.05,0,True
119,842,0,0.05,0,True
120,841,1,0.75,0,False
121,838,0,0.05,0,True
122,837,0,0.1,0,True
123,4054,0,0.05,0,True
124,1208,0,0.05,0,True
125,1206,0,0.05,0,True
126,1207,0,0.05,0,True
127,1205,0,0.05,0,True
128,833,0,0.05,0,True
129,834,0,0.05,0,True
130,1203,0,0.05,0,True
131,286,0,0.05,0,True
132,3993,0,0.05,0,True
133,276,0,0.05,0,True
134,1169,0,0.05,0,True
135,268,0,0.05,0,True
136,1279,0,0.05,0,True
137,293,0,0.05,0,True
138,294,0,0.05,0,True
139,292,0,0.1,0,True
140,161,0,0.1,0,True
141,160,0,0.05,0,True
142,159,0,0.05,0,True
143,278,0,0.05,0,True
144,274,0,0.05,0,True
145,150,0,0.05,0,True
146,158,0,0.05,0,True
147,157,0,0.05,0,True
148,156,0,0.1,0,True
149,155,0,0.05,0,True
150,153,0,0.05,0,True
151,1168,0,0.05,0,True
152,135,0,0.05,0,True
153,1278,0,0.05,0,True
154,1152,0,0.05,0,True
155,165,0,0.1,0,True
156,146,0,0.1,0,True
157,148,0,0.1,0,True
158,147,0,0.1,0,True
159,2340,0,0.1,0,True
160,145,0,0.1,0,True
161,2338,0,0.05,0,True
162,2330,0,0.05,0,True
163,2337,0,0.1,0,True
164,2344,0,0.05,0,True
165,2345,0,0.05,0,True
166,144,0,0.1,0,True
167,143,0,0.1,0,True
168,2339,0,0.05,0,True
169,2328,0,0.1,0,True
170,2336,0,0.1,0,True
171,2334,0,0.05,0,True
172,142,0,0.05,0,True
173,2331,0,0.05,0,True
174,2333,0,0.05,0,True
175,2341,0,0.05,0,True
176,2322,0,0.1,0,True
177,2332,0,0.1,0,True
178,2329,0,0.1,0,True
179,2326,0,0.1,0,True
180,141,0,0.1,0,True
181,2343,0,0.05,0,True
182,2323,0,0.05,0,True
183,140,0,0.1,0,True
184,2335,0,0.05,0,True
185,2327,0,0.05,0,True
186,138,0,0.1,0,True
187,2321,0,0.1,0,True
188,139,0,0.1,0,True
189,2342,0,0.05,0,True
190,2325,0,0.05,0,True
191,137,1,0.85,0,False
192,2320,0,0.1,0,True
193,2324,0,0.05,0,True
194,136,0,0.05,0,True
195,129,0,0.05,0,True
196,128,0,0.05,0,True
197,1151,0,0.05,0,True
198,3241,0,0.05,0,True
199,3236,0,0.05,0,True
200,3239,0,0.05,0,True
201,3238,0,0.05,0,True
202,3237,0,0.05,0,True
203,3806,0,0.05,0,True
204,2744,0,0.05,0,True
205,2743,0,0.05,0,True
206,3807,0,0.05,0,True
207,2740,0,0.05,0,True
208,2739,0,0.05,0,True
209,2738,0,0.05,0,True
210,2737,0,0.05,0,True
211,2735,0,0.0,0,True
212,2733,0,0.05,0,True
213,3434,0,0.05,0,True
214,3235,0,0.05,0,True
215,3226,0,0.05,0,True
216,3225,0,0.05,0,True
217,1083,0,0.05,0,True
218,1087,0,0.05,0,True
219,1084,0,0.05,0,True
220,4067,0,0.1,0,True
221,1551,0,0.05,0,True
222,1045,0,0.05,0,True
223,1769,0,0.05,0,True
224,1770,0,0.05,0,True
225,1209,0,0.05,0,True
226,1142,0,0.05,0,True
227,1141,0,0.05,0,True
228,1204,0,0.05,0,True
229,4090,0,0.05,0,True
230,1140,0,0.05,0,True
231,1503,1,0.85,0,False
232,832,0,0.05,0,True
233,4089,0,0.05,0,True
234,2125,0,0.1,0,True
235,2079,0,0.1,0,True
236,2078,0,0.05,0,True
237,2095,0,0.05,0,True
238,2124,1,0.85,0,False
239,2127,0,0.05,0,True
240,2114,0,0.05,0,True
241,2112,0,0.1,0,True
242,2077,0,0.1,0,True
243,2104,1,0.85,0,False
244,2116,0,0.1,0,True
245,2113,0,0.1,0,True
246,2100,0,0.1,0,True
247,2108,0,0.1,0,True
248,2123,0,0.05,0,True
249,2111,0,0.1,0,True
250,2082,0,0.1,0,True
251,2136,0,0.1,0,True
252,2084,0,0.1,0,True
253,2080,0,0.1,0,True
254,2074,0,0.1,0,True
255,2134,0,0.1,0,True
256,2103,0,0.1,0,True
257,2094,0,0.1,0,True
258,2122,1,0.85,0,False
259,2107,0,0.1,0,True
260,2085,0,0.1,0,True
261,2121,1,0.85,0,False
262,2099,0,0.1,0,True
263,2140,0,0.1,0,True
264,2087,0,0.1,0,True
265,2102,0,0.1,0,True
266,2092,0,0.1,0,True
267,2135,0,0.1,0,True
268,2110,0,0.1,0,True
269,2120,0,0.1,0,True
270,2093,0,0.1,0,True
271,2130,0,0.1,0,True
272,2137,0,0.1,0,True
273,2115,0,0.1,0,True
274,2133,0,0.1,0,True
275,2073,0,0.1,0,True
276,2132,0,0.1,0,True
277,2075,0,0.1,0,True
278,2109,0,0.1,0,True
279,2076,0,0.1,0,True
280,2119,0,0.1,0,True
281,2088,1,0.9,0,False
282,2081,0,0.1,0,True
283,2131,1,0.85,0,False
284,2097,0,0.1,0,True
285,2091,0,0.1,0,True
286,2126,0,0.1,0,True
287,2098,0,0.1,0,True
288,2101,0,0.1,0,True
289,2118,0,0.1,0,True
290,2129,0,0.1,0,True
291,2138,0,0.1,0,True
292,2139,0,0.1,0,True
293,2105,0,0.1,0,True
294,2083,0,0.1,0,True
295,2071,0,0.1,0,True
296,2072,0,0.05,0,True
297,2117,0,0.05,0,True
298,2069,0,0.05,0,True
299,2067,0,0.05,0,True
300,1356,0,0.05,0,True
301,962,0,0.05,0,True
302,1353,0,0.05,0,True
303,1376,0,0.05,0,True
304,957,0,0.05,0,True
305,955,0,0.05,0,True
306,1371,0,0.05,0,True
307,224,0,0.1,0,True
308,1373,0,0.05,0,True
309,1345,0,0.05,0,True
310,1372,0,0.0,0,True
311,1370,0,0.05,0,True
312,223,0,0.05,0,True
313,1362,0,0.05,0,True
314,1361,0,0.0,0,True
315,1339,0,0.05,0,True
316,1357,0,0.05,0,True
317,1369,0,0.05,0,True
318,1337,0,0.05,0,True
319,1366,0,0.05,0,True
320,344,0,0.05,0,True
321,1335,0,0.05,0,True
322,1365,0,0.05,0,True
323,954,0,0.05,0,True
324,1364,0,0.05,0,True
325,2096,0,0.05,0,True
326,2128,0,0.05,0,True
327,2090,0,0.05,0,True
328,2068,0,0.1,0,True
329,2070,0,0.1,0,True
330,2106,0,0.1,0,True
331,2066,0,0.1,0,True
332,2065,0,0.1,0,True
333,2064,0,0.05,0,True
334,831,0,0.05,0,True
335,1202,0,0.05,0,True
336,825,0,0.05,0,True
337,1802,0,0.05,0,True
338,1801,0,0.05,0,True
339,1533,0,0.05,0,True
340,411,0,0.05,0,True
341,3825,0,0.05,0,True
342,2782,0,0.05,0,True
343,3065,0,0.05,0,True
344,2783,0,0.0,0,True
345,2784,0,0.05,0,True
346,2785,0,0.05,0,True
347,2786,0,0.05,0,True
348,3073,0,0.05,0,True
349,3074,0,0.05,0,True
350,3820,0,0.05,0,True
351,3077,0,0.05,0,True
352,3463,1,0.85,0,False
353,3076,0,0.05,0,True
354,3070,0,0.05,0,True
355,3082,0,0.05,0,True
356,3072,0,0.05,0,True
357,3079,0,0.05,0,True
358,3075,0,0.05,0,True
359,3083,0,0.05,0,True
360,3564,0,0.1,0,True
361,3080,0,0.05,0,True
362,3661,0,0.05,0,True
363,3078,0,0.05,0,True
364,2760,0,0.05,0,True
365,2759,0,0.05,0,True
366,2758,0,0.05,0,True
367,3081,0,0.05,0,True
368,2752,0,0.05,0,True
369,2747,0,0.05,0,True
370,2750,0,0.05,0,True
371,2787,0,0.05,0,True
372,2753,0,0.05,0,True
373,2757,0,0.0,0,True
374,2755,0,0.0,0,True
375,2756,0,0.05,0,True
376,3053,0,0.05,0,True
377,3054,0,0.05,0,True
378,3055,0,0.05,0,True
379,4011,0,0.2,0,True
380,3441,0,0.1,0,True
381,1099,0,0.05,0,True
382,1097,0,0.0,0,True
383,1098,0,0.05,0,True
384,1096,0,0.05,0,True
385,250,0,0.05,0,True
386,447,0,0.05,0,True
387,242,0,0.05,0,True
388,449,0,0.05,0,True
389,444,0,0.05,0,True
390,1562,0,0.05,0,True
391,1560,0,0.05,0,True
392,446,0,0.05,0,True
393,1559,0,0.05,0,True
394,4068,0,0.05,0,True
395,1557,0,0.05,0,True
396,248,0,0.0,0,True
397,1561,0,0.05,0,True
398,1563,0,0.05,0,True
399,1568,0,0.05,0,True
400,1558,0,0.05,0,True
401,251,0,0.05,0,True
402,1571,0,0.05,0,True
403,1567,0,0.05,0,True
404,240,0,0.05,0,True
405,238,0,0.1,0,True
406,453,0,0.05,0,True
407,1566,0,0.05,0,True
408,1569,0,0.05,0,True
409,1565,0,0.05,0,True
410,1570,0,0.05,0,True
411,456,0,0.05,0,True
412,1411,0,0.05,0,True
413,252,0,0.05,0,True
414,1624,0,0.05,0,True
415,1051,0,0.05,0,True
416,454,0,0.05,0,True
417,462,0,0.05,0,True
418,1623,0,0.05,0,True
419,1432,0,0.05,0,True
420,1050,0,0.05,0,True
421,1618,0,0.05,0,True
422,1440,0,0.05,0,True
423,439,0,0.1,0,True
424,255,0,0.1,0,True
425,1439,0,0.1,0,True
426,1438,0,0.05,0,True
427,1620,0,0.05,0,True
428,1056,0,0.05,0,True
429,874,0,0.05,0,True
430,876,0,0.1,0,True
431,1514,0,0.05,0,True
432,871,0,0.1,0,True
433,1235,0,0.05,0,True
434,1227,0,0.05,0,True
435,1230,0,0.05,0,True
436,1603,0,0.05,0,True
437,1229,0,0.05,0,True
438,1602,0,0.05,0,True
439,1605,0,0.05,0,True
440,1225,0,0.05,0,True
441,1604,0,0.05,0,True
442,865,0,0.05,0,True
443,863,0,0.05,0,True
444,1601,0,0.05,0,True
445,1599,0,0.05,0,True
446,1607,0,0.05,0,True
447,1384,0,0.05,0,True
448,56,0,0.05,0,True
449,55,1,0.85,0,False
450,1403,0,0.05,0,True
451,1281,0,0.05,0,True
452,57,0,0.05,0,True
453,54,0,0.05,0,True
454,1383,0,0.05,0,True
455,1385,0,0.05,0,True
456,53,0,0.05,0,True
457,52,0,0.0,0,True
458,51,0,0.05,0,True
459,50,0,0.05,0,True
460,1608,0,0.05,0,True
461,46,0,0.05,0,True
462,1043,0,0.05,0,True
463,1042,0,0.05,0,True
464,1550,0,0.05,0,True
465,1381,0,0.05,0,True
466,1380,0,0.05,0,True
467,1040,0,0.05,0,True
468,1391,0,0.0,0,True
469,1606,0,0.05,0,True
470,1041,0,0.05,0,True
471,365,0,0.1,0,True
472,1374,0,0.05,0,True
473,1387,0,0.05,0,True
474,1386,0,0.05,0,True
475,963,0,0.05,0,True
476,49,0,0.05,0,True
477,1382,0,0.0,0,True
478,1039,0,0.05,0,True
479,362,0,0.05,0,True
480,1035,0,0.05,0,True
481,1377,0,0.05,0,True
482,1375,0,0.05,0,True
483,1367,0,0.05,0,True
484,1033,0,0.05,0,True
485,1031,0,0.05,0,True
486,1379,0,0.05,0,True
487,789,0,0.1,0,True
488,787,0,0.05,0,True
489,1982,0,0.1,0,True
490,1959,0,0.1,0,True
491,1960,0,0.1,0,True
492,1963,0,0.1,0,True
493,1961,0,0.1,0,True
494,1965,0,0.1,0,True
495,1981,0,0.1,0,True
496,1974,0,0.1,0,True
497,1972,0,0.1,0,True
498,1971,0,0.05,0,True
499,1975,0,0.1,0,True
500,1973,0,0.1,0,True
501,1966,0,0.1,0,True
502,1985,0,0.1,0,True
503,1976,0,0.1,0,True
504,1969,0,0.1,0,True
505,1978,0,0.1,0,True
506,1967,0,0.1,0,True
507,1968,0,0.1,0,True
508,1962,0,0.1,0,True
509,1956,0,0.1,0,True
510,1980,0,0.05,0,True
511,1979,0,0.1,0,True
512,1977,0,0.1,0,True
513,1970,0,0.1,0,True
514,1964,0,0.1,0,True
515,1958,0,0.1,0,True
516,2000,0,0.1,0,True
517,1957,1,0.85,0,False
518,1986,0,0.05,0,True
519,1954,0,0.1,0,True
520,1987,0,0.05,0,True
521,1990,0,0.05,0,True
522,1991,0,0.05,0,True
523,1947,0,0.1,0,True
524,1948,0,0.05,0,True
525,1946,0,0.1,0,True
526,2004,0,0.1,0,True
527,1944,0,0.1,0,True
528,1984,0,0.1,0,True
529,2002,0,0.05,0,True
530,1942,0,0.1,0,True
531,1996,0,0.05,0,True
532,1943,0,0.05,0,True
533,1998,0,0.05,0,True
534,2001,0,0.05,0,True
535,1940,0,0.05,0,True
536,1941,0,0.1,0,True
537,1939,0,0.1,0,True
538,1993,1,0.85,0,False
539,1994,0,0.1,0,True
540,1992,0,0.1,0,True
541,1989,0,0.1,0,True
542,2006,1,0.85,0,False
543,1945,0,0.1,0,True
544,1937,0,0.1,0,True
545,1988,0,0.1,0,True
546,1935,0,0.1,0,True
547,1934,0,0.1,0,True
548,1999,0,0.1,0,True
549,1995,0,0.1,0,True
550,2005,0,0.1,0,True
551,1933,0,0.1,0,True
552,1997,0,0.1,0,True
553,1936,0,0.05,0,True
554,1927,0,0.05,0,True
555,1931,0,0.1,0,True
556,1930,0,0.05,0,True
557,1928,0,0.05,0,True
558,1926,0,0.05,0,True
559,1923,0,0.1,0,True
560,1938,0,0.05,0,True
561,1932,0,0.05,0,True
562,1929,0,0.1,0,True
563,1924,0,0.05,0,True
564,1925,0,0.05,0,True
565,1983,0,0.05,0,True
566,1922,0,0.05,0,True
567,1921,0,0.05,0,True
568,1920,0,0.05,0,True
569,1919,0,0.05,0,True
570,1918,0,0.05,0,True
571,1917,0,0.1,0,True
572,844,1,0.85,0,False
573,4086,0,0.1,0,True
574,1501,0,0.05,0,True
575,1363,0,0.05,0,True
576,1358,0,0.05,0,True
577,1349,0,0.05,0,True
578,1348,0,0.05,0,True
579,230,0,0.05,0,True
580,1351,0,0.05,0,True
581,961,0,0.05,0,True
582,237,0,0.05,0,True
583,236,0,0.05,0,True
584,233,0,0.05,0,True
585,234,0,0.05,0,True
586,235,0,0.0,0,True
587,953,0,0.05,0,True
588,232,0,0.05,0,True
589,1355,0,0.05,0,True
590,231,0,0.1,0,True
591,1346,0,0.0,0,True
592,1354,0,0.05,0,True
593,229,0,0.05,0,True
594,228,0,0.1,0,True
595,356,0,0.1,0,True
596,227,0,0.05,0,True
597,1350,0,0.05,0,True
598,225,0,0.05,0,True
599,1347,0,0.05,0,True
600,1131,0,0.05,0,True
601,1905,0,0.05,0,True
602,1903,0,0.05,0,True
603,1901,0,0.05,0,True
604,1899,0,0.05,0,True
605,1908,0,0.1,0,True
606,1902,0,0.05,0,True
607,1897,0,0.05,0,True
608,1916,0,0.1,0,True
609,1900,0,0.1,0,True
610,1912,0,0.1,0,True
611,1914,0,0.1,0,True
612,1895,0,0.1,0,True
613,1907,0,0.1,0,True
614,1909,0,0.05,0,True
615,1913,0,0.1,0,True
616,1893,0,0.05,0,True
617,1904,0,0.1,0,True
618,1896,0,0.05,0,True
619,1898,0,0.05,0,True
620,1906,0,0.1,0,True
621,1910,0,0.1,0,True
622,1911,0,0.05,0,True
623,1894,0,0.1,0,True
624,1915,0,0.05,0,True
625,1892,0,0.05,0,True
626,786,1,0.85,0,False
627,1800,0,0.05,0,True
628,1799,0,0.05,0,True
629,1500,0,0.05,0,True
630,4030,0,0.05,0,True
631,3366,0,0.05,0,True
632,3365,0,0.05,0,True
633,3017,0,0.05,0,True
634,3364,0,0.05,0,True
635,3360,1,0.85,0,False
636,3359,0,0.05,0,True
637,3016,0,0.05,0,True
638,3361,0,0.05,0,True
639,3204,0,0.1,0,True
640,3014,0,0.05,0,True
641,3357,0,0.1,0,True
642,3358,0,0.05,0,True
643,4007,1,0.85,0,False
644,3356,0,0.05,0,True
645,3625,0,0.05,0,True
646,3355,0,0.05,0,True
647,3354,0,0.05,0,True
648,4006,0,0.05,0,True
649,4046,0,0.05,0,True
650,3353,0,0.05,0,True
651,3197,0,0.05,0,True
652,3627,0,0.05,0,True
653,4029,0,0.05,0,True
654,3192,0,0.05,0,True
655,3623,0,0.05,0,True
656,3351,0,0.05,0,True
657,2511,0,0.05,0,True
658,3203,0,0.05,0,True
659,3202,0,0.05,0,True
660,3201,0,0.05,0,True
661,3013,0,0.05,0,True
662,3200,0,0.05,0,True
663,3199,0,0.05,0,True
664,3348,0,0.05,0,True
665,3198,0,0.05,0,True
666,3350,0,0.05,0,True
667,3624,0,0.05,0,True
668,4066,0,0.1,0,True
669,3343,0,0.05,0,True
670,3349,0,0.05,0,True
671,3853,1,0.95,0,False
672,3338,0,0.1,0,True
673,3347,0,0.05,0,True
674,34,0,0.05,0,True
675,1153,0,0.05,0,True
676,1164,0,0.05,0,True
677,37,0,0.05,0,True
678,35,0,0.05,0,True
679,31,1,0.85,0,False
680,33,0,0.0,0,True
681,1394,0,0.05,0,True
682,1155,0,0.05,0,True
683,41,0,0.1,0,True
684,4059,0,0.1,0,True
685,29,0,0.0,0,True
686,1158,0,0.05,0,True
687,1629,0,0.05,0,True
688,1305,0,0.05,0,True
689,321,0,0.05,0,True
690,912,0,0.05,0,True
691,24,0,0.0,0,True
692,1306,0,0.05,0,True
693,26,0,0.0,0,True
694,1156,0,0.05,0,True
695,923,0,0.05,0,True
696,0,0,0.05,0,True
697,69,0,0.05,0,True
698,22,0,0.05,0,True
699,21,0,0.0,0,True
700,20,0,0.1,0,True
701,19,0,0.05,0,True
702,17,0,0.05,0,True
703,15,0,0.05,0,True
704,1165,0,0.05,0,True
705,28,0,0.05,0,True
706,12,0,0.05,0,True
707,10,0,0.1,0,True
708,18,1,0.85,0,False
709,16,0,0.1,0,True
710,392,0,0.05,0,True
711,30,0,0.1,0,True
712,32,0,0.05,0,True
713,1538,0,0.1,0,True
714,1163,0,0.05,0,True
715,27,0,0.05,0,True
716,1162,0,0.05,0,True
717,36,0,0.1,0,True
718,8,0,0.05,0,True
719,7,0,0.05,0,True
720,1393,0,0.05,0,True
721,6,0,0.1,0,True
722,5,0,0.05,0,True
723,1159,0,0.0,0,True
724,4,0,0.05,0,True
725,1309,0,0.05,0,True
726,1160,0,0.05,0,True
727,2,0,0.1,0,True
728,387,0,0.05,0,True
729,911,0,0.05,0,True
730,1307,0,0.05,0,True
731,1308,0,0.05,0,True
732,386,0,0.05,0,True
733,1,0,0.05,0,True
734,14,0,0.1,0,True
735,924,0,0.05,0,True
736,1157,0,0.05,0,True
737,910,0,0.05,0,True
738,385,0,0.05,0,True
739,1313,0,0.05,0,True
740,1311,0,0.05,0,True
741,1312,0,0.05,0,True
742,1310,0,0.05,0,True
743,25,0,0.05,0,True
744,2991,0,0.05,0,True
745,2973,0,0.05,0,True
746,922,0,0.05,0,True
747,13,0,0.05,0,True
748,920,0,0.05,0,True
749,23,0,0.05,0,True
750,9,0,0.05,0,True
751,322,0,0.05,0,True
752,384,0,0.05,0,True
753,2990,0,0.05,0,True
754,383,0,0.05,0,True
755,917,0,0.05,0,True
756,3,1,0.85,0,False
757,1154,0,0.05,0,True
758,921,0,0.05,0,True
759,2495,0,0.05,0,True
760,919,0,0.05,0,True
761,11,0,0.05,0,True
762,918,0,0.05,0,True
763,1531,0,0.1,0,True
764,3739,1,0.85,0,False
765,3584,1,0.85,0,False
766,2989,0,0.1,0,True
767,3583,0,0.1,0,True
768,1110,0,0.05,0,True
769,1488,0,0.05,0,True
770,1109,0,0.1,0,True
771,1023,0,0.05,0,True
772,645,0,0.05,0,True
773,1626,0,0.05,0,True
774,643,0,0.05,0,True
775,641,0,0.1,0,True
776,640,1,0.85,0,False
777,652,0,0.05,0,True
778,1108,0,0.05,0,True
779,1107,0,0.05,0,True
780,646,0,0.05,0,True
781,648,0,0.1,0,True
782,1590,0,0.05,0,True
783,654,0,0.05,0,True
784,1487,0,0.05,0,True
785,1587,0,0.05,0,True
786,1588,0,0.05,0,True
787,1589,0,0.05,0,True
788,644,0,0.05,0,True
789,637,0,0.05,0,True
790,1792,0,0.05,0,True
791,1791,0,0.05,0,True
792,2539,0,0.05,0,True
793,3971,0,0.1,0,True
794,3970,0,0.1,0,True
795,3969,0,0.05,0,True
796,3968,0,0.1,0,True
797,3967,0,0.05,0,True
798,3966,0,0.05,0,True
799,3965,0,0.1,0,True
800,3963,0,0.1,0,True
801,3964,0,0.05,0,True
802,3961,0,0.1,0,True
803,3960,0,0.1,0,True
804,3959,0,0.05,0,True
805,3962,0,0.1,0,True
806,3958,0,0.05,0,True
807,3957,0,0.05,0,True
808,3952,0,0.05,0,True
809,3956,0,0.05,0,True
810,3698,0,0.05,0,True
811,3501,0,0.05,0,True
812,3697,0,0.0,0,True
813,3692,0,0.05,0,True
814,3500,0,0.05,0,True
815,3498,0,0.05,0,True
816,4044,0,0.05,0,True
817,3699,0,0.05,0,True
818,3496,0,0.05,0,True
819,2980,0,0.05,0,True
820,3492,0,0.05,0,True
821,3693,0,0.05,0,True
822,4027,0,0.05,0,True
823,3495,0,0.05,0,True
824,3494,0,0.05,0,True
825,3121,0,0.05,0,True
826,3120,0,0.05,0,True
827,3491,0,0.05,0,True
828,3119,0,0.1,0,True
829,3791,0,0.05,0,True
830,3790,0,0.05,0,True
831,2526,0,0.0,0,True
832,2880,0,0.05,0,True
833,1006,0,0.0,0,True
834,572,0,0.05,0,True
835,1461,0,0.05,0,True
836,4075,0,0.05,0,True
837,1580,0,0.05,0,True
838,574,0,0.05,0,True
839,1001,0,0.05,0,True
840,1462,0,0.05,0,True
841,1579,0,0.05,0,True
842,1460,0,0.05,0,True
843,565,1,0.85,0,False
844,3898,0,0.05,0,True
845,3894,0,0.1,0,True
846,3897,1,0.85,0,False
847,3896,0,0.05,0,True
848,4037,0,0.1,0,True
849,3895,0,0.1,0,True
850,1343,0,0.05,0,True
851,1535,0,0.05,0,True
852,196,0,0.1,0,True
853,195,0,0.1,0,True
854,1534,0,0.05,0,True
855,226,0,0.1,0,True
856,193,0,0.05,0,True
857,194,0,0.05,0,True
858,959,0,0.05,0,True
859,216,0,0.05,0,True
860,221,0,0.0,0,True
861,187,0,0.05,0,True
862,958,0,0.05,0,True
863,351,0,0.05,0,True
864,960,0,0.05,0,True
865,220,0,0.05,0,True
866,219,0,0.05,0,True
867,217,0,0.05,0,True
868,186,0,0.1,0,True
869,185,0,0.05,0,True
870,215,0,0.0,0,True
871,213,0,0.05,0,True
872,214,0,0.0,0,True
873,212,0,0.0,0,True
874,1342,0,0.05,0,True
875,3893,0,0.05,0,True
876,3892,1,0.85,0,False
877,3891,0,0.05,0,True
878,3890,1,0.85,0,False
879,3889,0,0.1,0,True
880,3888,1,0.85,0,False
881,3886,0,0.05,0,True
882,3887,0,0.1,0,True
883,3885,0,0.05,0,True
884,3880,0,0.05,0,True
885,3884,0,0.1,0,True
886,3883,0,0.05,0,True
887,3882,0,0.1,0,True
888,3881,1,0.85,0,False
889,1302,0,0.05,0,True
890,2386,0,0.1,0,True
891,2388,0,0.1,0,True
892,2401,0,0.2,0,True
893,2403,0,0.1,0,True
894,2384,0,0.1,0,True
895,2397,0,0.1,0,True
896,2395,0,0.1,0,True
897,2399,0,0.1,0,True
898,2392,0,0.1,0,True
899,2387,0,0.05,0,True
900,2389,0,5.0,0,True
901,2383,0,5.0,0,True
902,2402,0,10.0,0,True
903,2400,0,10.0,0,True
904,2381,0,5.0,0,True
905,2396,0,10.0,0,True
906,2394,0,10.0,0,True
907,2398,0,10.0,0,True
908,2391,0,10.0,0,True
909,2393,0,5.0,0,True
910,2382,0,5.0,0,True
911,2390,0,10.0,0,True
912,2385,0,10.0,0,True
913,2380,0,10.0,0,True
914,2379,0,5.0,0,True
915,2378,0,5.0,0,True
916,2377,0,5.0,0,True
917,2376,0,5.0,0,True
918,2375,0,5.0,0,True
919,275,0,5.0,0,True
920,1818,0,5.0,0,True
921,3657,0,5.0,0,True
922,2679,0,5.0,0,True
923,2678,0,5.0,0,True
924,2674,0,5.0,0,True
925,2676,0,0.05,0,True
926,2673,0,0.05,0,True
927,2979,0,0.05,0,True
928,2680,0,0.0,0,True
929,3655,0,0.05,0,True
930,2681,0,0.05,0,True
931,3417,1,0.85,0,False
932,3653,0,0.05,0,True
933,3420,0,0.05,0,True
934,3419,0,0.05,0,True
935,3649,0,0.05,0,True
936,3222,0,0.05,0,True
937,3221,0,0.05,0,True
938,2675,0,0.05,0,True
939,2978,0,0.1,0,True
940,3654,0,0.05,0,True
941,3411,0,0.1,0,True
942,3410,0,0.05,0,True
943,3652,0,0.05,0,True
944,3412,1,0.75,0,False
